ACCOUNT_RK;INTERNAL_ORG_ORIGINAL_RK;LOAN_AMOUNT;APPLICATION_DT
-60162708;729;250000.00;2017-01-09 00:00:00
-60176000;5170;70000.00;2017-01-10 00:00:00
30148791;48978;10000.00;2017-01-19 00:00:00
-60275317;48978;10000.00;2017-01-19 00:00:00
-61519557;46801;40000.00;2017-03-16 00:00:00
31292400;46801;15000.00;2017-03-16 00:00:00
31292303;46801;39998.78;2017-03-16 00:00:00
-61237379;48767;120000.00;2017-02-20 00:00:00
-61279534;47281;33175.29;2017-02-24 00:00:00
-61279349;47281;31000.00;2017-02-24 00:00:00
-61481909;49793;22179.00;2017-03-13 00:00:00
31307054;4318;40000.00;2017-03-17 00:00:00
-61533240;4318;40000.00;2017-03-17 00:00:00
-61170927;51866;450000.00;2017-02-15 00:00:00
-61567903;47436;135000.00;2017-03-20 00:00:00
-60336826;13236;4990.00;2017-01-25 00:00:00
-61136140;61573;750900.00;2017-02-09 00:00:00
-61487725;12940;200000.00;2017-03-14 00:00:00
-61511722;50637;710000.00;2017-03-15 00:00:00
-61511867;50637;835294.12;2017-03-15 00:00:00
31276181;49192;40000.00;2017-03-15 00:00:00
-61508555;49192;40000.00;2017-03-15 00:00:00
30087981;48878;15000.00;2017-01-14 00:00:00
-60222528;48878;15000.00;2017-01-14 00:00:00
31422507;22818;40000.00;2017-03-26 00:00:00
-61654084;22818;30000.00;2017-03-26 00:00:00
30083558;20486;28217.33;2017-01-13 00:00:00
30083589;20486;20000.00;2017-01-13 00:00:00
-60207110;20486;17990.00;2017-01-13 00:00:00
-60251373;52701;150000.00;2017-01-17 00:00:00
-60251576;52701;193329.66;2017-01-17 00:00:00
-61355046;34862;364000.00;2017-03-02 00:00:00
30172783;15955;4999.00;2017-01-21 00:00:00
-60293015;15955;39000.00;2017-01-21 00:00:00
30172874;15955;0.10;2017-01-21 00:00:00
31422917;4194;15000.00;2017-03-26 00:00:00
-61652881;4194;15000.00;2017-03-26 00:00:00
-60255976;34323;50000.00;2017-01-18 00:00:00
31323646;51033;38635.23;2017-03-18 00:00:00
-61635378;13702;40000.00;2017-03-24 00:00:00
-61411386;57853;100000.00;2017-03-07 00:00:00
31307694;16094;40000.00;2017-03-17 00:00:00
-61534936;16094;40000.00;2017-03-17 00:00:00
31307831;16094;0.10;2017-03-17 00:00:00
-60698539;16230;60000.00;2017-02-08 00:00:00
-60698612;16230;86746.94;2017-02-08 00:00:00
-60353082;50257;200000.00;2017-01-26 00:00:00
-61490216;12114;31639.00;2017-03-14 00:00:00
-61490378;12114;38060.60;2017-03-14 00:00:00
-61515203;12114;38060.60;2017-03-14 00:00:00
31176395;34336;15000.00;2017-03-06 00:00:00
-61397303;34336;30000.00;2017-03-06 00:00:00
-61399188;34336;15000.00;2017-03-06 00:00:00
-61398850;34336;30000.00;2017-03-06 00:00:00
-60238504;34907;140325.38;2017-01-16 00:00:00
-60238312;34907;100000.00;2017-01-16 00:00:00
-60446643;47441;78800.00;2017-02-03 00:00:00
-60446261;47441;78800.00;2017-02-03 00:00:00
-60446462;47441;78800.00;2017-02-03 00:00:00
-60207625;15423;270000.00;2017-01-13 00:00:00
-60354038;51894;320000.00;2017-01-26 00:00:00
30147206;51894;0.10;2017-01-19 00:00:00
-60426458;15423;320000.00;2017-01-29 00:00:00
-60351342;51894;350000.00;2017-01-26 00:00:00
30385336;15423;320000.00;2017-02-08 00:00:00
30147064;15423;239299.13;2017-01-13 00:00:00
31259549;46897;39998.78;2017-03-14 00:00:00
-61488567;46897;40000.00;2017-03-14 00:00:00
-61637790;32452;129300.00;2017-03-24 00:00:00
-61437523;51882;140000.00;2017-03-09 00:00:00
-61437619;51882;138440.95;2017-03-09 00:00:00
30104964;52592;0.10;2017-01-14 00:00:00
30086784;52592;4999.00;2017-01-14 00:00:00
-60340463;51907;54948.11;2017-01-25 00:00:00
-60340313;51907;55000.00;2017-01-25 00:00:00
-61451000;50977;239299.13;2017-03-10 00:00:00
-61441479;1529;15000.00;2017-03-10 00:00:00
31288606;1529;15000.00;2017-03-10 00:00:00
-61339730;1529;75000.00;2017-03-01 00:00:00
31108646;1529;75000.00;2017-03-01 00:00:00
-61332897;47032;35000.00;2017-03-01 00:00:00
-61434304;22804;50000.00;2017-03-09 00:00:00
-60905150;22804;70000.00;2017-02-11 00:00:00
-61281267;19158;50000.00;2017-02-25 00:00:00
-61281339;19158;49175.29;2017-02-25 00:00:00
-61312889;30547;11999.00;2017-02-28 00:00:00
31169628;30547;12481.84;2017-02-28 00:00:00
-60307373;729;1000000.00;2017-01-23 00:00:00
-60317891;729;999656.59;2017-01-23 00:00:00
-61542487;49844;40000.00;2017-03-17 00:00:00
31310216;49844;40000.00;2017-03-17 00:00:00
-61460391;50076;20000.00;2017-03-11 00:00:00
-61460289;50076;20000.00;2017-03-11 00:00:00
-60458328;50284;60000.00;2017-02-05 00:00:00
-60458380;50284;59434.62;2017-02-05 00:00:00
-61550547;58130;10000.00;2017-03-18 00:00:00
30111064;34881;0.10;2017-01-17 00:00:00
30132661;34881;242214.58;2017-01-17 00:00:00
-60248646;34881;250000.00;2017-01-17 00:00:00
-61580161;34705;170000.00;2017-03-21 00:00:00
31351530;34705;167301.91;2017-03-21 00:00:00
30216469;32640;15000.00;2017-01-24 00:00:00
30216381;32640;117348.32;2017-01-24 00:00:00
-60318524;32640;85000.00;2017-01-24 00:00:00
31176287;58227;0.10;2017-03-06 00:00:00
-61398150;58227;40000.00;2017-03-06 00:00:00
31176003;58227;35528.24;2017-03-06 00:00:00
-61398473;58227;6117.65;2017-03-06 00:00:00
-60289583;34136;297608.16;2017-01-20 00:00:00
-60277321;34136;300000.00;2017-01-19 00:00:00
-61564296;34572;15000.00;2017-03-20 00:00:00
31335582;34572;15000.00;2017-03-20 00:00:00
-61331753;22442;165000.00;2017-03-01 00:00:00
-61501588;46727;75000.00;2017-03-15 00:00:00
-61501655;46727;76102.98;2017-03-15 00:00:00
-61085261;-1;450000.00;2017-01-06 00:00:00
-61640591;34872;38938.05;2017-03-24 00:00:00
31400947;34872;40000.00;2017-03-24 00:00:00
30245671;46444;53484.57;2017-01-26 00:00:00
-60351025;46444;54000.00;2017-01-26 00:00:00
-60353903;46444;53484.57;2017-01-26 00:00:00
30245787;46444;0.10;2017-01-26 00:00:00
-60351150;46444;53484.57;2017-01-26 00:00:00
-61187483;12094;1.00;2017-02-16 00:00:00
31391596;20302;0.10;2017-03-21 00:00:00
-60352773;49230;100051.89;2017-01-26 00:00:00
-60352602;49230;70000.00;2017-01-26 00:00:00
31391554;20302;41021.59;2017-03-21 00:00:00
-61584745;20302;45000.00;2017-03-21 00:00:00
31148790;4494;0.10;2017-03-03 00:00:00
-61363820;4494;74485.00;2017-03-03 00:00:00
31148599;4494;73441.99;2017-03-03 00:00:00
-61298463;34136;115000.00;2017-02-27 00:00:00
-61522889;49578;50000.00;2017-03-16 00:00:00
-60270776;23289;100000.00;2017-01-19 00:00:00
-60270250;23289;100000.00;2017-01-19 00:00:00
-60185433;34571;93399.41;2017-01-11 00:00:00
-60185239;34571;65000.00;2017-01-11 00:00:00
30061373;34571;0.10;2017-01-11 00:00:00
-60186765;34571;93399.41;2017-01-11 00:00:00
30061262;34571;93399.41;2017-01-11 00:00:00
-61361110;13119;51500.00;2017-03-03 00:00:00
-61361306;13119;75437.73;2017-03-03 00:00:00
-61361387;13119;75437.73;2017-03-03 00:00:00
-61367870;13119;75437.73;2017-03-03 00:00:00
31132438;48928;80120.73;2017-03-02 00:00:00
-61348080;48928;60000.00;2017-03-02 00:00:00
31132588;48928;20000.00;2017-03-02 00:00:00
-60185552;34871;10000.00;2017-01-11 00:00:00
30060279;34871;10000.00;2017-01-11 00:00:00
31397124;12712;40000.00;2017-03-24 00:00:00
-61627603;12712;40000.00;2017-03-24 00:00:00
31323660;34881;0.10;2017-03-18 00:00:00
-61552944;34881;40000.00;2017-03-18 00:00:00
31323617;34881;40000.00;2017-03-18 00:00:00
-60231921;4246;100000.00;2017-01-16 00:00:00
-60232802;4246;105309.02;2017-01-16 00:00:00
-61508274;50412;39998.86;2017-03-15 00:00:00
-61507859;50412;30000.00;2017-03-15 00:00:00
30202210;13360;10000.00;2017-01-23 00:00:00
-60311391;13360;10000.00;2017-01-23 00:00:00
-61289349;49742;1.00;2017-02-26 00:00:00
-61310398;-1;307867.73;2017-02-24 00:00:00
-61276059;49742;357995.23;2017-02-24 00:00:00
31082996;49742;357995.23;2017-02-26 00:00:00
-61277120;49742;357995.23;2017-02-24 00:00:00
-61146841;51906;250000.00;2017-02-13 00:00:00
-61276739;49742;357995.23;2017-02-24 00:00:00
-61275821;49742;300000.00;2017-02-24 00:00:00
-61287041;49742;357995.23;2017-02-25 00:00:00
-61289414;49742;1.00;2017-02-26 00:00:00
-61565566;51011;40000.00;2017-03-20 00:00:00
-61566233;51011;0.10;2017-03-20 00:00:00
31336079;51011;40000.00;2017-03-20 00:00:00
-61261914;15739;50000.00;2017-02-22 00:00:00
-60426666;49549;297608.16;2017-01-30 00:00:00
30377221;59330;0.10;2017-02-08 00:00:00
-60399604;49549;297000.00;2017-01-30 00:00:00
30377187;59330;200000.00;2017-02-08 00:00:00
-60697031;59330;306967.24;2017-02-07 00:00:00
-61399126;48885;190264.80;2017-03-06 00:00:00
-61398712;48885;195000.00;2017-03-06 00:00:00
-61345703;4246;53000.00;2017-03-02 00:00:00
31131922;4246;119344.07;2017-03-02 00:00:00
30398198;49323;0.10;2017-02-10 00:00:00
-60896733;49323;299999.00;2017-02-10 00:00:00
30398143;49323;4999.00;2017-02-10 00:00:00
-60897006;49323;299940.52;2017-02-10 00:00:00
31174365;1605;40000.00;2017-03-06 00:00:00
-61393187;1605;40000.00;2017-03-06 00:00:00
31174569;1605;0.10;2017-03-06 00:00:00
-61230010;47025;50000.00;2017-02-20 00:00:00
-61329042;47711;54234.00;2017-02-28 00:00:00
-61323234;47711;54000.00;2017-02-28 00:00:00
-61323423;47711;54234.00;2017-02-28 00:00:00
-60375748;46137;299999.00;2017-01-28 00:00:00
-60375963;46137;299999.00;2017-01-28 00:00:00
-60342111;46137;255000.00;2017-01-25 00:00:00
-60472909;52134;110000.00;2017-02-06 00:00:00
31276256;20325;38067.05;2017-03-15 00:00:00
31276390;20325;0.10;2017-03-15 00:00:00
-61506770;20325;30000.00;2017-03-15 00:00:00
-60477520;12114;20000.00;2017-02-07 00:00:00
-61466205;58049;40000.00;2017-03-12 00:00:00
31240040;58049;40000.00;2017-03-12 00:00:00
-61228354;32413;35528.24;2017-02-20 00:00:00
-61228147;32413;25000.00;2017-02-20 00:00:00
31219709;48888;4999.00;2017-03-10 00:00:00
31289478;48888;0.10;2017-03-10 00:00:00
-61446032;48888;160000.00;2017-03-10 00:00:00
-60454744;4916;73200.00;2017-02-04 00:00:00
31339051;15210;40000.00;2017-03-20 00:00:00
-61574155;15210;40000.00;2017-03-20 00:00:00
31339202;15210;0.10;2017-03-20 00:00:00
-60305097;34172;20600.00;2017-01-23 00:00:00
30200318;34172;20601.88;2017-01-23 00:00:00
-61090077;-1;506000.00;2017-01-13 00:00:00
-61384747;4405;31000.00;2017-03-05 00:00:00
-60454846;50876;845000.00;2017-02-04 00:00:00
-61633943;46912;93000.00;2017-03-24 00:00:00
31108801;15234;0.10;2017-03-01 00:00:00
-60169166;23292;155000.00;2017-01-09 00:00:00
-61482863;50756;200000.00;2017-03-13 00:00:00
31102659;52098;65696.20;2017-02-28 00:00:00
-61315041;52098;50000.00;2017-02-28 00:00:00
30149013;22466;25420.06;2017-01-19 00:00:00
-60275866;22466;24348.00;2017-01-19 00:00:00
-60298464;13921;140334.76;2017-01-21 00:00:00
-60298311;13921;140334.77;2017-01-21 00:00:00
-60314648;58692;106039.12;2017-01-23 00:00:00
-60314198;58692;106000.00;2017-01-23 00:00:00
-61309221;-1;320001.00;2017-02-24 00:00:00
-61307642;-1;320001.00;2017-02-24 00:00:00
30197928;48889;0.10;2017-01-22 00:00:00
-60301660;48889;70000.00;2017-01-22 00:00:00
30197922;48889;4999.00;2017-01-22 00:00:00
-61092059;-1;453066.91;2017-01-18 00:00:00
-60431304;53262;93000.00;2017-02-02 00:00:00
30219948;4926;39998.86;2017-01-24 00:00:00
-60303313;4926;39998.86;2017-01-20 00:00:00
-60289610;4926;40000.00;2017-01-20 00:00:00
-60337912;51159;525059.67;2017-01-25 00:00:00
-60337561;51159;440000.00;2017-01-25 00:00:00
-60338033;51159;403341.29;2017-01-25 00:00:00
-61515025;-1;475610.00;2017-03-16 00:00:00
-61216850;50637;574000.00;2017-02-18 00:00:00
-61631569;52887;150000.00;2017-03-24 00:00:00
-60225299;52559;100000.00;2017-01-15 00:00:00
-61362317;50728;40000.00;2017-03-03 00:00:00
31146512;50728;4999.00;2017-03-03 00:00:00
31146551;50728;0.10;2017-03-03 00:00:00
-60317551;50059;1200000.00;2017-01-23 00:00:00
-61615374;4213;39999.00;2017-03-23 00:00:00
31377379;4213;38936.95;2017-03-23 00:00:00
-60704650;19952;30000.00;2017-02-08 00:00:00
-61207083;52891;73000.00;2017-02-17 00:00:00
31004205;52891;0.10;2017-02-17 00:00:00
31004177;52891;4999.00;2017-02-17 00:00:00
-61519858;47851;76834.75;2017-03-16 00:00:00
-61519355;47851;76900.00;2017-03-16 00:00:00
-60434724;58731;692307.69;2017-02-02 00:00:00
30233486;34884;4999.00;2017-01-25 00:00:00
30233597;34884;0.10;2017-01-25 00:00:00
-60459642;51179;200000.00;2017-02-05 00:00:00
-60437741;50456;10000.00;2017-02-02 00:00:00
30321122;50456;10000.00;2017-02-02 00:00:00
-61278741;51892;12000.00;2017-02-24 00:00:00
-60250240;57841;116684.41;2017-01-17 00:00:00
30132731;57841;4999.00;2017-01-17 00:00:00
30132747;57841;0.10;2017-01-17 00:00:00
-60213328;49265;4389.00;2017-01-13 00:00:00
-60342710;59221;350000.00;2017-01-25 00:00:00
-60349072;59221;362702.80;2017-01-25 00:00:00
-60444996;18188;140000.00;2017-02-03 00:00:00
-60180144;58237;30000.00;2017-01-10 00:00:00
-60223191;50274;6000.00;2017-01-14 00:00:00
-60717597;50326;48000.00;2017-02-09 00:00:00
-61267353;52858;941176.47;2017-02-22 00:00:00
-61267035;52858;800000.00;2017-02-22 00:00:00
-61276997;46726;50000.00;2017-02-24 00:00:00
30218298;52682;9999.00;2017-01-24 00:00:00
30218396;52682;0.10;2017-01-24 00:00:00
30044674;23028;4999.00;2017-01-09 00:00:00
30044722;23028;0.10;2017-01-09 00:00:00
-60164701;23028;200000.00;2017-01-09 00:00:00
30282256;51011;10000.00;2017-01-30 00:00:00
-60398479;51011;10000.00;2017-01-30 00:00:00
-60367399;47414;114000.00;2017-01-27 00:00:00
-61604292;57887;153000.00;2017-03-22 00:00:00
-61419393;58692;200000.00;2017-03-07 00:00:00
-61484758;4253;46600.00;2017-03-14 00:00:00
-61581644;47844;300000.00;2017-03-21 00:00:00
-61476130;50270;40000.00;2017-03-13 00:00:00
-60341278;50403;80000.00;2017-01-25 00:00:00
-61342306;52582;200000.00;2017-03-01 00:00:00
-61448630;52582;130000.00;2017-03-10 00:00:00
-61449139;52582;129051.12;2017-03-10 00:00:00
-61491621;15407;120000.00;2017-03-14 00:00:00
30388203;47016;10000.00;2017-02-09 00:00:00
-60718583;47016;10000.00;2017-02-09 00:00:00
-61547535;15829;230000.00;2017-03-18 00:00:00
-61086017;-1;411630.56;2017-01-09 00:00:00
-61161673;50679;142500.00;2017-02-14 00:00:00
-61166833;12897;591141.03;2017-02-14 00:00:00
-61158958;12897;600000.00;2017-02-14 00:00:00
-60283486;48991;40000.00;2017-01-20 00:00:00
-60237431;50977;364510.00;2017-01-16 00:00:00
-61287245;49586;50000.00;2017-02-26 00:00:00
-61099517;57138;1063428.44;2017-01-26 00:00:00
-61093873;-1;752201.26;2017-01-19 00:00:00
-61093893;-1;462767.30;2017-01-18 00:00:00
-60442595;47904;56000.00;2017-02-03 00:00:00
-61277414;50415;100000.00;2017-02-24 00:00:00
-60357048;50670;60000.00;2017-01-26 00:00:00
30419800;34916;10000.00;2017-02-13 00:00:00
-61147209;34916;10000.00;2017-02-13 00:00:00
31397221;13476;20000.00;2017-03-24 00:00:00
-60326953;47264;28017.48;2017-01-24 00:00:00
-60360192;52570;150000.00;2017-01-26 00:00:00
-60706622;51859;700000.00;2017-02-08 00:00:00
-61391913;58004;100000.00;2017-03-06 00:00:00
-61101959;-1;719000.00;2017-01-29 00:00:00
-61102057;-1;627400.00;2017-01-29 00:00:00
-60249296;20432;10000.00;2017-01-17 00:00:00
-60443996;4664;15000.00;2017-02-03 00:00:00
-61302514;22466;16509.26;2017-02-27 00:00:00
-61302303;22466;15813.00;2017-02-27 00:00:00
-61369810;50294;35000.00;2017-03-03 00:00:00
-61417980;30506;238494.46;2017-03-07 00:00:00
31207391;46420;238494.46;2017-03-09 00:00:00
30318816;13439;57559.76;2017-02-02 00:00:00
-60429949;13439;57600.00;2017-02-02 00:00:00
-61084145;-1;611366.53;2017-01-05 00:00:00
-61082214;-1;690307.87;2017-01-04 00:00:00
30198117;57539;546897.00;2017-01-22 00:00:00
30026730;34875;10000.00;2017-01-06 00:00:00
-60156575;34875;10000.00;2017-01-06 00:00:00
-61505342;16222;4999.00;2017-03-15 00:00:00
-61505253;16222;5000.00;2017-03-15 00:00:00
-61356823;50415;30000.00;2017-03-02 00:00:00
31135279;50415;30000.00;2017-03-02 00:00:00
-60900233;15459;68000.00;2017-02-10 00:00:00
-60900319;15459;67292.94;2017-02-10 00:00:00
-60465878;15580;100000.00;2017-02-06 00:00:00
-61573741;34336;40000.00;2017-03-20 00:00:00
31338968;34336;28550.00;2017-03-20 00:00:00
31132521;34864;229985.29;2017-03-01 00:00:00
-61338133;34864;230000.00;2017-03-01 00:00:00
-61566137;58923;40000.00;2017-03-20 00:00:00
31336322;58923;40000.00;2017-03-20 00:00:00
31336421;58923;0.10;2017-03-20 00:00:00
31255001;48889;40000.00;2017-03-13 00:00:00
-61474254;48889;40000.00;2017-03-13 00:00:00
-61474922;48889;10000.00;2017-03-13 00:00:00
-61164184;50375;150000.00;2017-02-14 00:00:00
-60286205;125;60000.00;2017-01-20 00:00:00
30160902;125;60000.00;2017-01-20 00:00:00
-61616674;14422;91000.00;2017-03-23 00:00:00
-61617353;14422;91000.00;2017-03-23 00:00:00
-61614691;14422;91000.00;2017-03-23 00:00:00
-60240316;22428;73036.71;2017-01-16 00:00:00
-60233102;22428;75600.00;2017-01-16 00:00:00
-61567339;59586;76167.06;2017-03-20 00:00:00
31336847;59586;0.10;2017-03-20 00:00:00
31336717;59586;4999.00;2017-03-20 00:00:00
-61566998;59586;60000.00;2017-03-20 00:00:00
-60377189;22146;49340.51;2017-01-28 00:00:00
-60376930;22146;48000.00;2017-01-28 00:00:00
-61157013;49352;80000.00;2017-02-14 00:00:00
-61260407;22805;100000.00;2017-02-22 00:00:00
-61374792;22805;166100.00;2017-03-04 00:00:00
-61261791;22805;300000.00;2017-02-22 00:00:00
-61260739;22805;100000.00;2017-02-22 00:00:00
31160556;22805;166079.15;2017-03-04 00:00:00
-60207472;34165;10000.00;2017-01-13 00:00:00
30083643;34165;10000.00;2017-01-13 00:00:00
31003794;14708;85062.03;2017-02-17 00:00:00
-61204127;14708;57000.00;2017-02-17 00:00:00
-60700494;47011;110100.00;2017-02-08 00:00:00
-61430717;22684;175000.00;2017-03-09 00:00:00
31207068;22684;174023.17;2017-03-09 00:00:00
-60900782;15531;46000.00;2017-02-10 00:00:00
30399197;15531;46367.19;2017-02-10 00:00:00
-61274868;22629;41000.00;2017-02-24 00:00:00
-60146624;32395;140000.00;2017-01-04 00:00:00
-60147327;32395;132159.55;2017-01-04 00:00:00
-61325909;59539;83000.00;2017-02-28 00:00:00
-61325979;59539;82530.38;2017-02-28 00:00:00
-61249129;22125;51400.00;2017-02-21 00:00:00
-61231904;16078;70000.00;2017-02-20 00:00:00
-61232265;16078;98721.39;2017-02-20 00:00:00
31259361;19658;44100.00;2017-03-14 00:00:00
-61480265;46390;44100.00;2017-03-13 00:00:00
-61490468;49352;40000.00;2017-03-14 00:00:00
31260775;49352;0.10;2017-03-14 00:00:00
31260668;49352;40000.00;2017-03-14 00:00:00
-61562378;58230;100000.00;2017-03-20 00:00:00
-61562748;58230;97947.17;2017-03-20 00:00:00
-61356202;34875;10000.00;2017-03-02 00:00:00
-61386989;50060;900000.00;2017-03-05 00:00:00
-61492396;48874;10000.00;2017-03-14 00:00:00
31260845;48874;10000.00;2017-03-14 00:00:00
-60259253;51857;30000.00;2017-01-18 00:00:00
-61557984;46918;40000.00;2017-03-19 00:00:00
31331646;46918;40000.00;2017-03-19 00:00:00
31276832;3880;40000.00;2017-03-15 00:00:00
-61510284;3880;40000.00;2017-03-15 00:00:00
-61542579;47520;10000.00;2017-03-17 00:00:00
-61542678;47520;10000.00;2017-03-17 00:00:00
31310285;47520;40000.00;2017-03-17 00:00:00
-61542732;47520;40000.00;2017-03-17 00:00:00
31412346;49334;40001.00;2017-03-25 00:00:00
-61642570;49334;40001.00;2017-03-25 00:00:00
-61477918;47016;40000.00;2017-03-13 00:00:00
31256532;47016;39998.82;2017-03-13 00:00:00
31256748;47016;0.10;2017-03-13 00:00:00
-61133733;-1;269550.68;2017-02-12 00:00:00
-60912396;49827;204000.00;2017-02-12 00:00:00
-61357430;50432;600000.00;2017-03-02 00:00:00
-61585953;22221;30000.00;2017-03-21 00:00:00
31352125;22221;40000.00;2017-03-21 00:00:00
31258946;46392;40000.00;2017-03-14 00:00:00
-61486982;46392;40000.00;2017-03-14 00:00:00
31337127;46725;0.10;2017-03-20 00:00:00
-61567936;46725;40000.00;2017-03-20 00:00:00
31336980;46725;40000.00;2017-03-20 00:00:00
-60902437;50408;290000.00;2017-02-10 00:00:00
-60902624;50408;299348.34;2017-02-10 00:00:00
-60310527;22445;22000.00;2017-01-23 00:00:00
30216373;22445;29998.82;2017-01-23 00:00:00
30216420;22445;0.10;2017-01-24 00:00:00
-60272686;4214;31500.00;2017-01-19 00:00:00
-60438116;48926;78763.97;2017-02-02 00:00:00
-60438038;48926;80000.00;2017-02-02 00:00:00
-60376211;47289;42071.95;2017-01-28 00:00:00
-60376099;47289;41500.00;2017-01-28 00:00:00
-61597306;60092;140000.00;2017-03-22 00:00:00
30397869;1553;0.10;2017-02-10 00:00:00
30397819;1553;3999.00;2017-02-10 00:00:00
-60896182;1553;3999.00;2017-02-10 00:00:00
31336263;119;127359.56;2017-03-20 00:00:00
-61565034;119;100000.00;2017-03-20 00:00:00
-61570495;50637;940000.00;2017-03-20 00:00:00
-61570252;50637;799000.00;2017-03-20 00:00:00
-61383630;35027;238717.13;2017-02-26 00:00:00
